stata,scipy,scipy_jac,cvxpy
934.0000200000001,32.095909118652344,20.041227340698242,14.044761657714844
945.9999799999999,34.73949432373047,20.996570587158203,14.005184173583984
958.99999,33.07962417602539,21.852731704711914,14.105081558227539
917.99998,31.978368759155273,21.11363410949707,14.550209045410156
958.99999,35.8881950378418,20.009517669677734,15.216827392578125
952.00002,33.98299217224121,20.118236541748047,13.971328735351562
921.99999,31.940698623657227,22.072315216064453,14.000415802001953
938.0000200000001,31.83913230895996,20.006895065307617,14.026165008544922
884.0,32.026052474975586,19.986391067504883,14.043092727661133
929.0000200000001,32.98234939575195,20.98989486694336,15.022516250610352
922.99998,31.868934631347656,23.160457611083984,16.803979873657227
944.99999,33.83588790893555,21.05116844177246,14.903545379638672
926.99999,34.47413444519043,20.747661590576172,16.08419418334961
930.00001,32.668113708496094,20.047426223754883,14.42265510559082
931.9999799999999,31.844377517700195,21.851778030395508,13.979911804199219
998.00003,31.969547271728516,20.997285842895508,13.983488082885742
921.99999,31.856536865234375,21.051645278930664,14.936208724975586
933.0000299999999,32.91726112365723,21.054506301879883,14.043807983398438
947.00003,32.02414512634277,20.970582962036133,16.01433753967285
940.0,32.959938049316406,20.946741104125977,14.957189559936523
931.9999799999999,32.10783004760742,20.97916603088379,13.925790786743164
917.99998,34.505367279052734,19.87910270690918,14.473915100097656
944.99999,32.67312049865723,21.51322364807129,13.935089111328125
952.00002,31.88300132751465,19.909143447875977,14.844655990600586
915.0000200000001,32.8068733215332,20.98369598388672,14.91403579711914
936.9999799999999,34.079790115356445,23.29230308532715,14.989376068115234
1020.9999999999999,33.12802314758301,22.4759578704834,13.992786407470703
1132.0,33.782958984375,20.010948181152344,15.035867691040039
980.00002,33.00952911376953,19.893884658813477,16.401290893554688
1070.0001,33.692121505737305,20.81155776977539,14.770746231079102
1022.9999999999999,33.049583435058594,20.990610122680664,13.977289199829102
985.0000100000001,31.96239471435547,19.86980438232422,14.945745468139648
934.0000200000001,31.97312355041504,20.004749298095703,13.792753219604492
958.0,34.117937088012695,21.944284439086914,15.047073364257812
949.99999,34.076690673828125,21.030902862548828,14.09912109375
941.9999700000001,31.93521499633789,19.736289978027344,14.012813568115234
1272.0,32.18269348144531,18.75138282775879,15.147686004638672
1059.0,32.73963928222656,20.015954971313477,14.11581039428711
1123.0,35.06660461425781,24.013042449951172,13.685226440429688
1022.0,31.998157501220703,21.692514419555664,14.156341552734375
1010.9999999999999,31.882047653198242,19.87004280090332,15.05279541015625
907.99999,33.37597846984863,20.05600929260254,13.797521591186523
1012.0,32.720327377319336,21.14129066467285,14.065265655517578
1031.0,31.881093978881836,20.00284194946289,15.059232711791992
986.99999,32.95564651489258,18.990516662597656,15.970230102539062
999.0000100000001,35.16411781311035,22.046804428100586,15.80667495727539
1016.9999999999999,32.79447555541992,28.96571159362793,14.961004257202148
989.00002,31.899452209472656,20.86186408996582,15.999078750610352
1012.9999999999999,34.7752571105957,20.99895477294922,16.890287399291992
989.00002,35.742759704589844,22.11928367614746,16.830921173095703
982.99998,35.03251075744629,20.094633102416992,13.918399810791016
1010.0,32.965898513793945,21.001100540161133,14.379739761352539
990.0000100000001,33.08510780334473,19.74320411682129,16.95990562438965
1054.9999,34.0425968170166,22.66836166381836,15.980243682861328
1022.9999999999999,33.01239013671875,20.968914031982422,15.028953552246094
1054.0,32.7150821685791,20.011186599731445,14.881610870361328
1022.0,35.70151329040527,20.915985107421875,14.915943145751953
1018.0,35.04061698913574,20.817995071411133,14.049291610717773
991.99998,32.90581703186035,21.97098731994629,14.829158782958984
977.99999,31.85558319091797,20.735979080200195,14.039039611816406
1008.0,32.926082611083984,20.030736923217773,14.92929458618164
1016.9999999999999,32.6075553894043,21.029233932495117,15.994787216186523
1028.0,35.03870964050293,22.99785614013672,23.84805679321289
1003.9998999999999,33.64229202270508,21.09050750732422,14.965057373046875
1025.0,36.13758087158203,24.010181427001953,18.9054012298584
1033.0,36.13734245300293,20.79010009765625,14.942169189453125
957.00002,40.56048393249512,19.92034912109375,15.923023223876953
941.9999700000001,32.88149833679199,20.28203010559082,14.969587326049805
957.00002,33.68711471557617,29.407262802124023,15.925407409667969
902.00001,38.86008262634277,20.868778228759766,14.031648635864258
958.99999,33.354997634887695,20.699739456176758,15.050649642944336
947.00003,32.41419792175293,20.479917526245117,14.862298965454102
938.0000200000001,31.915903091430664,22.261619567871094,13.950109481811523
917.0,39.899349212646484,23.06509017944336,16.81232452392578
940.9999799999999,34.6834659576416,19.884109497070312,15.019893646240234
890.99997,31.768083572387695,21.046161651611328,15.777111053466797
971.00002,35.60924530029297,19.970417022705078,17.99607276916504
940.9999799999999,33.06293487548828,20.993947982788086,15.032052993774414
986.0,32.85622596740723,22.238492965698242,15.013694763183594
934.0000200000001,33.17832946777344,20.755529403686523,14.876365661621094
933.0000299999999,33.28537940979004,21.793365478515625,14.906167984008789
925.00001,34.79957580566406,26.872873306274414,24.02496337890625
1264.0001,43.43605041503906,22.155046463012695,14.88804817199707
887.00002,35.811662673950195,22.81951904296875,15.597820281982422
924.0000200000001,34.96098518371582,21.683216094970703,16.606569290161133
915.0000200000001,35.05897521972656,20.904064178466797,21.048784255981445
875.9999899999999,44.863224029541016,20.94888687133789,16.951799392700195
883.00002,34.0113639831543,22.01056480407715,16.000032424926758
915.0000200000001,34.84058380126953,22.90034294128418,16.538619995117188
922.99998,39.89601135253906,24.64437484741211,14.912843704223633
941.9999700000001,37.54472732543945,21.990537643432617,15.892505645751953
915.0000200000001,34.18254852294922,19.99974250793457,13.915061950683594
938.0000200000001,32.860755920410156,20.786762237548828,16.02339744567871
958.99999,32.85479545593262,21.793603897094727,15.994071960449219
949.0,35.30097007751465,20.720481872558594,15.075922012329102
940.0,32.5925350189209,21.029233932495117,14.940500259399414
944.99999,33.52665901184082,19.999265670776367,15.901327133178711
963.99999,33.57815742492676,20.995378494262695,13.975381851196289
1012.0,33.0510139465332,20.001649856567383,14.038324356079102
878.00002,32.8829288482666,19.852399826049805,14.974117279052734
958.99999,32.96065330505371,19.775390625,14.95504379272461
919.0000299999999,32.961368560791016,20.95818519592285,14.077186584472656
944.00001,31.93521499633789,21.944284439086914,15.042543411254883
939.00001,32.96470642089844,21.963119506835938,15.371084213256836
944.00001,32.987356185913086,19.99354362487793,15.082836151123047
957.00002,32.90748596191406,21.08597755432129,14.150381088256836
963.99999,32.25588798522949,22.008657455444336,15.101432800292969
888.00001,31.8295955657959,21.00992202758789,14.043092727661133
999.0000100000001,32.15193748474121,20.926475524902344,15.045404434204102
975.00002,34.151554107666016,21.94833755493164,15.074491500854492
954.0,33.01596641540527,19.970178604125977,14.624834060668945
953.00001,32.990455627441406,20.000219345092773,13.928413391113281
944.00001,32.37295150756836,20.001888275146484,16.782045364379883
935.99999,37.98627853393555,20.89715003967285,15.038490295410156
975.00002,47.81031608581543,25.006532669067383,16.56818389892578
952.00002,34.569501876831055,22.001981735229492,14.840841293334961
1150.0,38.26785087585449,21.042585372924805,14.971494674682617
1033.0,32.72533416748047,22.14980125427246,16.028404235839844
1039.0,33.80608558654785,20.01476287841797,15.472888946533203
990.0000100000001,33.00189971923828,26.590824127197266,14.839649200439453
970.00003,31.86178207397461,20.439624786376953,16.08586311340332
952.00002,32.92655944824219,20.923137664794922,15.098810195922852
958.0,32.94229507446289,22.159576416015625,14.000177383422852
898.0,32.9592227935791,21.03877067565918,15.888690948486328
947.00003,39.45660591125488,39.33286666870117,22.46999740600586
948.00001,40.63081741333008,21.00062370300293,14.999866485595703
915.0000200000001,36.99970245361328,21.000146865844727,14.999866485595703
929.0000200000001,33.99944305419922,22.0034122467041,14.513254165649414
934.0000200000001,32.99999237060547,20.999670028686523,16.00337028503418
967.00001,35.99691390991211,21.000385284423828,14.999151229858398
963.99999,35.003662109375,22.995948791503906,15.001058578491211
907.99999,36.10086441040039,21.90089225769043,14.033794403076172
952.00002,33.535003662109375,20.40410041809082,17.83442497253418
962.00001,36.61990165710449,22.834300994873047,14.835834503173828
950.9999799999999,35.883426666259766,21.796464920043945,15.017271041870117
936.9999799999999,34.81268882751465,22.182464599609375,16.12687110900879
929.0000200000001,33.95557403564453,20.959854125976562,15.874385833740234
944.99999,34.888505935668945,19.972562789916992,15.997886657714844
941.9999700000001,33.99944305419922,21.022558212280273,15.029668807983398
906.0000200000001,33.75244140625,19.95682716369629,14.899969100952148
947.00003,32.88865089416504,20.80082893371582,14.877080917358398
926.99999,33.62679481506348,20.037174224853516,15.04063606262207
980.00002,33.141136169433594,21.075725555419922,14.890432357788086
976.00001,33.82587432861328,20.260095596313477,14.966964721679688
962.00001,32.935380935668945,20.040035247802734,14.572858810424805
948.00001,35.86983680725098,20.346641540527344,15.001535415649414
961.00003,32.891273498535156,20.86496353149414,14.040708541870117
949.0,32.76538848876953,19.844532012939453,15.027046203613281
930.99999,31.954526901245117,20.01810073852539,15.030145645141602
934.0000200000001,32.87935256958008,21.06952667236328,13.912677764892578
938.0000200000001,35.024166107177734,20.990371704101562,14.957904815673828
968.9999799999999,32.02199935913086,20.02692222595215,14.216184616088867
934.0000200000001,43.57647895812988,26.091814041137695,16.962289810180664
961.00003,33.022165298461914,19.961833953857422,15.016794204711914
931.9999799999999,33.79106521606445,20.31540870666504,14.908075332641602
899.99998,32.959938049316406,38.00058364868164,16.041994094848633
926.99999,33.95819664001465,21.051406860351562,16.753673553466797
967.99999,34.18922424316406,20.000934600830078,14.026641845703125
931.9999799999999,32.091379165649414,22.247314453125,15.995264053344727
977.99999,57.75642395019531,26.99756622314453,16.00170135498047
1041.0,33.33759307861328,27.951478958129883,15.933990478515625
1008.9999,33.71286392211914,19.89603042602539,14.60409164428711
938.0000200000001,32.87053108215332,20.812273025512695,14.06717300415039
925.00001,33.4932804107666,19.908905029296875,15.909910202026367
948.00001,34.10458564758301,38.91754150390625,33.437252044677734
963.0,37.017822265625,20.901203155517578,16.943693161010742
959.9999799999999,34.81411933898926,20.817279815673828,14.925003051757812
941.9999700000001,35.59589385986328,21.893024444580078,15.001773834228516
929.0000200000001,36.065101623535156,19.98734474182129,19.99974250793457
958.99999,33.00952911376953,21.001100540161133,14.997720718383789
940.9999799999999,32.92059898376465,19.99974250793457,15.041828155517578
884.0,32.73344039916992,19.883155822753906,15.903711318969727
982.99998,33.6456298828125,20.101070404052734,15.039205551147461
927.99997,34.03306007385254,27.004480361938477,24.0020751953125
958.99999,49.1328239440918,29.73198890686035,23.16880226135254
933.0000299999999,44.001102447509766,27.00209617614746,32.00054168701172
943.0000200000001,89.00022506713867,29.000520706176758,28.999805450439453
944.99999,74.99861717224121,39.000511169433594,29.999256134033203
1022.9999999999999,65.00029563903809,23.997783660888672,24.003028869628906
1128.0,67.99817085266113,22.999286651611328,15.999555587768555
985.0000100000001,35.09640693664551,22.959470748901367,15.404462814331055
1022.0,53.89547348022461,23.823976516723633,21.051645278930664
958.0,43.18690299987793,20.98703384399414,14.930486679077148
973.9999799999999,32.671213150024414,20.093917846679688,14.975309371948242
945.9999799999999,33.978939056396484,19.956111907958984,14.981746673583984
926.0,33.029794692993164,20.972490310668945,14.03498649597168
935.99999,32.95421600341797,19.863605499267578,15.99884033203125
889.0,33.91885757446289,20.925521850585938,14.975309371948242
940.0,31.926393508911133,22.009611129760742,15.209674835205078
935.99999,32.945871353149414,20.90597152709961,14.861106872558594
933.0000299999999,33.02741050720215,21.0113525390625,15.047550201416016
950.9999799999999,32.91940689086914,21.124601364135742,14.879703521728516
936.9999799999999,31.965970993041992,20.91050148010254,15.042304992675781
967.99999,33.899545669555664,19.788265228271484,15.048980712890625
912.99999,33.81514549255371,20.849943161010742,17.05646514892578
889.9999899999999,34.91687774658203,22.006511688232422,13.938188552856445
931.9999799999999,35.906314849853516,22.003173828125,15.116214752197266
927.99997,33.87570381164551,19.941091537475586,13.974905014038086
921.0,57.0070743560791,23.296356201171875,15.053272247314453
934.0000200000001,31.942129135131836,21.200180053710938,16.060590744018555
920.0000200000001,32.828330993652344,20.136117935180664,15.000104904174805
915.0000200000001,33.36286544799805,19.991397857666016,15.015125274658203
926.99999,33.945560455322266,21.04806900024414,15.944480895996094
906.0000200000001,63.23599815368652,22.27020263671875,14.193534851074219
949.0,33.48064422607422,21.097660064697266,15.099048614501953
921.99999,32.84573554992676,20.06220817565918,15.14291763305664
917.99998,31.837940216064453,19.85907554626465,14.046907424926758
934.0000200000001,32.38844871520996,20.631790161132812,14.042139053344727
940.0,32.77087211608887,20.345211029052734,14.071464538574219
920.0000200000001,35.90250015258789,22.0181941986084,16.01409912109375
908.99998,36.073923110961914,23.142337799072266,18.642902374267578
906.0000200000001,37.17231750488281,22.984027862548828,15.067100524902344
901.0000200000001,33.85353088378906,21.13819122314453,14.13416862487793
1110.9999,32.8526496887207,21.088838577270508,14.96267318725586
1014.0001000000001,33.173561096191406,20.93791961669922,14.757394790649414
986.99999,34.14630889892578,20.82657814025879,14.969348907470703
920.0000200000001,33.205509185791016,20.919322967529297,15.053510665893555
943.0000200000001,32.98687934875488,20.015478134155273,13.94200325012207
970.00003,32.167911529541016,20.21026611328125,14.984607696533203
908.99998,33.573150634765625,20.9658145904541,14.757156372070312
957.00002,32.72438049316406,20.27606964111328,15.534400939941406
950.9999799999999,32.84120559692383,20.48659324645996,14.887571334838867
948.00001,32.53436088562012,20.934104919433594,14.226436614990234
952.00002,34.46245193481445,20.785093307495117,15.366792678833008
944.00001,35.99190711975098,20.81584930419922,15.04206657409668
962.00001,32.50861167907715,20.08199691772461,14.883279800415039
954.9999799999999,32.54222869873047,20.933151245117188,14.443159103393555
876.99997,32.9136848449707,21.036863327026367,14.892816543579102
925.00001,34.40976142883301,22.007226943969727,15.003204345703125
945.9999799999999,35.11619567871094,19.909381866455078,15.032529830932617
930.99999,33.028602600097656,19.90199089050293,15.948057174682617
959.9999799999999,32.76371955871582,19.553661346435547,15.06185531616211
926.0,33.65588188171387,21.665573120117188,14.009237289428711
966.00002,31.880855560302734,19.962787628173828,14.05024528503418
940.0,31.974315643310547,20.92456817626953,13.89455795288086
882.00003,33.942461013793945,19.96445655822754,25.31719207763672
953.00001,36.04888916015625,20.746231079101562,13.943910598754883
921.99999,31.867504119873047,21.73638343811035,18.57733726501465
934.0000200000001,33.416748046875,22.013425827026367,15.872955322265625
959.9999799999999,33.89143943786621,20.009994506835938,15.024662017822266
919.0000299999999,33.56051445007324,20.565032958984375,15.627861022949219
955.9999700000001,32.92584419250488,20.984888076782227,16.011476516723633
1096.0,32.63497352600098,21.20184898376465,17.187118530273438
1092.0,35.02774238586426,20.944833755493164,15.004634857177734
1026.0,31.773805618286133,21.512746810913086,15.19155502319336
1016.0,33.57195854187012,20.93219757080078,14.803886413574219
966.00002,32.958030700683594,21.551132202148438,14.863729476928711
940.0,33.81156921386719,20.83730697631836,14.410257339477539
931.9999799999999,33.734798431396484,20.315170288085938,14.873027801513672
958.99999,31.787633895874023,21.030902862548828,13.932228088378906
938.0000200000001,32.67312049865723,21.073341369628906,13.968229293823242
887.00002,33.822059631347656,20.853519439697266,14.068365097045898
927.99997,32.95588493347168,21.640777587890625,16.004085540771484
930.99999,34.430742263793945,21.005868911743164,15.24662971496582
920.0000200000001,32.43899345397949,20.984649658203125,15.041351318359375
958.99999,32.485008239746094,19.994020462036133,14.011383056640625
910.0000299999999,31.9063663482666,21.091699600219727,15.093564987182617
975.00002,31.924009323120117,19.99211311340332,14.977693557739258
961.00003,32.9890251159668,19.994497299194336,13.800382614135742
883.00002,33.03647041320801,20.38407325744629,14.857769012451172
936.9999799999999,30.961990356445312,21.680831909179688,13.991594314575195
972.99999,33.01835060119629,18.85056495666504,14.374971389770508
954.0,32.96327590942383,20.23482322692871,14.127492904663086
943.0000200000001,32.910823822021484,21.00849151611328,14.953374862670898
926.99999,32.12547302246094,21.747350692749023,15.107870101928711
943.0000200000001,32.050371170043945,19.17243003845215,15.02847671508789
930.99999,34.03782844543457,20.52760124206543,14.101266860961914
894.99998,34.845590591430664,21.997690200805664,14.962196350097656
940.9999799999999,31.98385238647461,22.99976348876953,15.019416809082031
938.0000200000001,31.866788864135742,20.005226135253906,14.607429504394531
935.0,32.529592514038086,21.021366119384766,13.939380645751953
958.0,33.06770324707031,20.647764205932617,15.007972717285156
944.00001,32.28163719177246,22.118330001831055,15.046834945678711
949.0,33.07843208312988,21.015405654907227,13.961076736450195
949.0,33.060550689697266,20.42531967163086,15.004396438598633
896.0000299999999,36.49401664733887,20.114660263061523,13.919591903686523
948.00001,32.163143157958984,21.058082580566406,14.050483703613281
949.0,44.846534729003906,20.991086959838867,14.055728912353516
930.99999,32.05513954162598,19.942045211791992,15.041828155517578
941.9999700000001,32.01723098754883,21.065950393676758,15.26021957397461
940.0,32.03463554382324,20.937204360961914,14.026641845703125
940.9999799999999,33.28847885131836,20.52593231201172,14.960527420043945
915.0000200000001,33.9813232421875,19.929885864257812,15.935182571411133
897.00001,32.96065330505371,20.014524459838867,13.969182968139648
920.0000200000001,30.972719192504883,21.84915542602539,14.00613784790039
919.0000299999999,32.03868865966797,19.96469497680664,13.592720031738281
980.00002,31.899213790893555,20.882368087768555,13.994216918945312
1138.0,33.980607986450195,19.9429988861084,14.02592658996582
1093.0001,30.823707580566406,20.05147933959961,14.871597290039062
1014.0001000000001,32.98139572143555,19.941091537475586,13.783693313598633
1020.9999999999999,33.04314613342285,20.07460594177246,14.066696166992188
1065.0001,32.87220001220703,19.94633674621582,13.999462127685547
927.99997,33.124685287475586,20.869731903076172,14.086484909057617
952.00002,32.175540924072266,20.009517669677734,14.062643051147461
908.99998,32.082319259643555,19.99497413635254,13.968944549560547
936.9999799999999,33.85639190673828,19.99974250793457,14.113426208496094
934.0000200000001,31.616687774658203,21.090984344482422,16.999244689941406
935.0,32.83548355102539,20.276308059692383,13.975143432617188
973.9999799999999,31.960487365722656,20.007848739624023,15.048980712890625
883.00002,35.57252883911133,20.011186599731445,14.511585235595703
920.0000200000001,32.17124938964844,23.171424865722656,14.06097412109375
967.99999,32.579898834228516,20.0960636138916,14.006614685058594
917.99998,33.13589096069336,20.094871520996094,15.418052673339844
936.9999799999999,36.01527214050293,21.031856536865234,14.000177383422852
916.00001,33.00213813781738,19.83165740966797,15.397310256958008
945.9999799999999,34.02853012084961,19.999027252197266,15.037775039672852
920.0000200000001,33.00023078918457,21.03877067565918,16.890764236450195
907.99999,35.6287956237793,20.96271514892578,15.075206756591797
940.0,32.95493125915527,21.92997932434082,15.046834945678711
957.00002,32.86457061767578,20.946741104125977,14.043092727661133
907.00001,32.93132781982422,21.636486053466797,16.028165817260742
955.9999700000001,35.29667854309082,20.96390724182129,15.84768295288086
936.9999799999999,33.766984939575195,19.882678985595703,13.978719711303711
949.0,31.963109970092773,20.120859146118164,13.911962509155273
944.99999,32.167911529541016,19.001007080078125,14.684200286865234
915.0000200000001,32.94706344604492,20.969867706298828,13.495922088623047
917.99998,31.905412673950195,24.86705780029297,14.786005020141602
949.99999,32.91010856628418,19.024133682250977,15.079021453857422
930.00001,33.00046920776367,19.873857498168945,15.066146850585938
943.0000200000001,33.179521560668945,20.848512649536133,14.207124710083008
952.00002,32.01484680175781,19.96898651123047,15.21444320678711
957.00002,32.743215560913086,19.999980926513672,14.093875885009766
950.9999799999999,32.166481018066406,20.110607147216797,14.028310775756836
896.0000299999999,33.99777412414551,19.818782806396484,15.052556991577148
939.00001,31.942367553710938,21.04926109313965,14.034748077392578
950.9999799999999,31.9216251373291,20.0045108795166,14.91093635559082
926.0,33.87761116027832,20.98822593688965,13.932466506958008
967.99999,34.01994705200195,20.264387130737305,15.085220336914062
933.0000299999999,32.02104568481445,21.591901779174805,14.040231704711914
936.9999799999999,30.955076217651367,21.03710174560547,14.043569564819336
963.0,31.281709671020508,20.133018493652344,14.906167984008789
913.99997,33.59651565551758,20.986557006835938,15.133857727050781
949.99999,33.53595733642578,21.588802337646484,14.969587326049805
944.99999,33.04934501647949,20.133256912231445,14.976024627685547
949.99999,32.03940391540527,19.891738891601562,14.759540557861328
907.00001,33.399343490600586,21.150588989257812,14.037370681762695
907.00001,30.948162078857422,22.635459899902344,14.102697372436523
941.9999700000001,31.908750534057617,19.895315170288086,15.094995498657227
939.00001,31.857728958129883,20.961761474609375,14.008283615112305
889.0,33.674001693725586,20.08223533630371,14.070987701416016
970.00003,31.798124313354492,21.975994110107422,15.867233276367188
949.99999,32.55724906921387,20.11275291442871,13.824224472045898
954.0,31.33702278137207,20.993709564208984,14.016151428222656
962.00001,32.55939483642578,20.426034927368164,14.93692398071289
902.00001,31.84342384338379,20.97940444946289,15.094757080078125
958.0,32.07993507385254,20.010709762573242,14.014005661010742
962.00001,32.93299674987793,19.869089126586914,15.012502670288086
924.0000200000001,33.082008361816406,21.122455596923828,13.993978500366211
920.0000200000001,32.97567367553711,20.847082138061523,15.200376510620117
981.0000100000001,31.949281692504883,20.005464553833008,13.599157333374023
1126.0,32.46283531188965,19.60897445678711,13.916015625
1088.0001,32.82356262207031,20.051240921020508,14.963150024414062
982.99998,31.92901611328125,20.163297653198242,14.91856575012207
990.0000100000001,31.74281120300293,20.010709762573242,14.026403427124023
971.00002,31.830787658691406,20.0040340423584,14.186859130859375
926.0,33.90908241271973,23.99921417236328,14.928102493286133
912.0,34.84225273132324,20.88141441345215,14.217853546142578
936.9999799999999,32.805681228637695,19.960641860961914,14.973878860473633
926.0,35.96329689025879,24.99675750732422,17.018795013427734
929.0000200000001,33.27655792236328,20.989656448364258,13.939857482910156
930.00001,32.16814994812012,21.085739135742188,14.06097412109375
954.0,32.70530700683594,20.03765106201172,14.025688171386719
949.99999,32.091379165649414,19.881248474121094,14.04714584350586
904.99997,33.01215171813965,20.003080368041992,15.074968338012695
917.99998,30.91144561767578,21.854400634765625,14.021635055541992
916.00001,31.016826629638672,20.08819580078125,14.981269836425781
907.00001,30.953168869018555,25.104522705078125,13.950347900390625
930.00001,33.02311897277832,19.917964935302734,14.015674591064453
953.00001,33.057451248168945,21.08621597290039,14.984607696533203
981.0000100000001,31.014442443847656,20.973682403564453,14.111757278442383
958.0,33.82396697998047,20.040273666381836,14.981746673583984
898.99999,33.12253952026367,20.045042037963867,14.051675796508789
903.99998,32.47880935668945,21.00086212158203,14.031648635864258
950.9999799999999,31.906604766845703,20.93982696533203,13.871908187866211
958.99999,32.59158134460449,20.004749298095703,14.980316162109375
953.00001,34.150123596191406,20.075321197509766,14.398574829101562
919.0000299999999,31.66675567626953,21.633625030517578,14.020919799804688
950.9999799999999,32.9594612121582,19.983768463134766,14.087915420532227
952.00002,31.2044620513916,20.001888275146484,14.02735710144043
919.0000299999999,37.050724029541016,19.7904109954834,15.174388885498047
943.0000200000001,31.81934356689453,21.093130111694336,14.068126678466797
945.9999799999999,32.67478942871094,19.75250244140625,14.82701301574707
939.00001,32.0436954498291,20.238637924194336,14.047384262084961
957.00002,33.440589904785156,20.586013793945312,14.00613784790039
944.00001,32.935142517089844,23.014545440673828,17.011642456054688
957.00002,32.201290130615234,19.983291625976562,14.006853103637695
958.99999,32.96232223510742,20.00141143798828,14.792442321777344
903.99998,32.32002258300781,20.002126693725586,14.208078384399414
925.00001,31.769514083862305,20.008563995361328,15.045404434204102
982.99998,31.743764877319336,19.96016502380371,13.077259063720703
989.00002,32.10306167602539,21.34418487548828,16.31617546081543
959.9999799999999,35.40539741516113,19.828319549560547,15.000104904174805
939.00001,31.872034072875977,20.325422286987305,15.025854110717773
950.9999799999999,31.122922897338867,20.045995712280273,13.586044311523438
1028.0,32.088279724121094,19.875288009643555,14.021635055541992
953.00001,32.089948654174805,20.903587341308594,15.027523040771484
947.00003,32.3643684387207,21.898746490478516,14.584064483642578
938.0000200000001,32.0584774017334,20.017147064208984,14.107942581176758
967.99999,30.74502944946289,20.01047134399414,14.987707138061523
912.0,33.94198417663574,22.08542823791504,14.998674392700195
931.9999799999999,32.02557563781738,20.67422866821289,14.97960090637207
917.0,31.626462936401367,20.422935485839844,15.00082015991211
940.0,31.484365463256836,19.37079429626465,15.00391960144043
893.9999899999999,33.2944393157959,22.19533920288086,14.046192169189453
954.9999799999999,31.929969787597656,21.9573974609375,14.892339706420898
948.00001,32.06753730773926,23.009061813354492,14.05191421508789
945.9999799999999,32.835960388183594,19.95372772216797,15.049219131469727
938.0000200000001,33.30588340759277,20.064353942871094,14.077901840209961
959.9999799999999,32.87649154663086,20.95961570739746,14.081954956054688
963.0,31.88037872314453,19.87004280090332,15.011787414550781
966.00002,31.87417984008789,19.97518539428711,14.021635055541992
893.9999899999999,33.98299217224121,20.139455795288086,13.944864273071289
953.00001,32.99117088317871,21.017789840698242,15.021562576293945
945.9999799999999,31.036376953125,19.936561584472656,14.881610870361328
952.00002,33.040523529052734,23.015260696411133,17.768144607543945
945.9999799999999,33.74433517456055,20.070791244506836,15.552759170532227
926.99999,32.843589782714844,21.05426788330078,14.116764068603516
931.9999799999999,31.84342384338379,20.020246505737305,13.965368270874023
936.9999799999999,31.719684600830078,19.89603042602539,14.638900756835938
878.00002,32.47785568237305,19.962310791015625,14.075517654418945
949.99999,31.537771224975586,20.32947540283203,14.742136001586914
925.00001,32.06944465637207,20.27583122253418,13.93580436706543
934.0000200000001,31.861066818237305,21.006345748901367,14.023542404174805
921.0,35.420894622802734,19.071102142333984,14.751195907592773
941.9999700000001,31.76403045654297,21.0726261138916,14.122486114501953
939.00001,30.975818634033203,19.99688148498535,13.005495071411133
